kernel_name,dur(us)
matmul_linear_463,33.7227322
matmul_linear_464,34.9954284
matmul_linear_465,4.2963036
matmul_linear_466,6.2517412
matmul_linear_467,8.958883799999999
matmul_linear_468,10.6739823
matmul_linear_469,14.600384000000002
matmul_linear_470,16.0618305
matmul_linear_471,17.574008799999998
matmul_linear_472,19.029750099999998
matmul_linear_473,20.507973099999997
matmul_linear_474,21.9974375
matmul_linear_475,23.455035799999997
matmul_linear_476,24.996848300000003
matmul_linear_477,26.5054554
matmul_linear_478,28.9216875
matmul_linear_479,30.247812400000004
matmul_linear_480,31.7665716
matmul_linear_481,4.4981964
matmul_linear_482,7.911295
matmul_linear_483,9.2704553
matmul_linear_484,11.282562400000002
matmul_linear_485,15.7405893
matmul_linear_486,17.3485534
matmul_linear_487,18.846536
matmul_linear_488,20.4767233
matmul_linear_489,22.1325983
matmul_linear_490,23.609125000000002
matmul_linear_491,25.2024106
matmul_linear_492,29.301009099999998
matmul_linear_493,28.4624375
matmul_linear_494,29.9854464
matmul_linear_495,38.563419700000004
matmul_linear_496,39.9567229
matmul_linear_497,4.4991429
matmul_linear_498,7.3401428
matmul_linear_499,9.4504376
matmul_linear_500,11.652428699999998
matmul_linear_501,13.741875000000002
matmul_linear_502,15.946553499999998
matmul_linear_503,20.7722858
matmul_linear_504,23.344714399999997
matmul_linear_505,25.859705399999996
matmul_linear_506,28.2988482
matmul_linear_507,30.733741099999996
matmul_linear_508,33.28100930000001
matmul_linear_509,35.815285599999996
matmul_linear_510,38.350419599999995
matmul_linear_511,40.929410700000005
matmul_linear_512,35.63940189999999
matmul_linear_513,1.8254017999999999
matmul_linear_514,2.1205625
matmul_linear_515,2.4128481
matmul_linear_516,2.7464284
matmul_linear_517,2.9837051
matmul_linear_518,3.3457410000000003
matmul_linear_519,3.6878304
matmul_linear_520,3.9341250000000003
matmul_linear_521,4.276999900000001
matmul_linear_522,4.484419600000001
matmul_linear_523,4.8401339
matmul_linear_524,5.0495803
matmul_linear_525,5.4102768999999995
matmul_linear_526,5.770446399999999
matmul_linear_527,5.984276899999999
matmul_linear_528,6.3269644
matmul_linear_529,1.9397677999999998
matmul_linear_530,2.6908839
matmul_linear_531,3.2678392
matmul_linear_532,3.8370091000000004
matmul_linear_533,4.4984731
matmul_linear_534,5.0431338
matmul_linear_535,5.644732
matmul_linear_536,6.2418212
matmul_linear_537,6.957437400000001
matmul_linear_538,7.568455299999999
matmul_linear_539,8.1276699
matmul_linear_540,8.648267899999999
matmul_linear_541,9.1906964
matmul_linear_542,9.8462947
matmul_linear_543,10.379696200000001
matmul_linear_544,10.953428500000001
matmul_linear_545,2.1134465000000002
matmul_linear_546,2.8940001000000004
matmul_linear_547,4.200580199999999
matmul_linear_548,4.791259
matmul_linear_549,5.260446499999999
matmul_linear_550,5.830142800000001
matmul_linear_551,7.056142599999999
matmul_linear_552,7.6158389
matmul_linear_553,8.049875100000001
matmul_linear_554,8.543
matmul_linear_555,8.965714100000001
matmul_linear_556,9.4429732
matmul_linear_557,9.9264465
matmul_linear_558,10.4424107
matmul_linear_559,10.824017999999999
matmul_linear_560,11.362008900000001
matmul_linear_561,2.511
matmul_linear_562,3.3974197000000004
matmul_linear_563,4.1005802
matmul_linear_564,5.3229731000000005
matmul_linear_565,6.5661338
matmul_linear_566,7.376714199999999
matmul_linear_567,8.0514377
matmul_linear_568,8.8428571
matmul_linear_569,9.6904286
matmul_linear_570,10.371410599999999
matmul_linear_571,11.1460357
matmul_linear_572,11.9101519
matmul_linear_573,12.6502858
matmul_linear_574,13.9499908
matmul_linear_575,14.601571299999998
matmul_linear_576,15.530741299999999
matmul_linear_577,3.079143
matmul_linear_578,4.0365893999999996
matmul_linear_579,4.914562600000001
matmul_linear_580,5.7825446
matmul_linear_581,8.900009
matmul_linear_582,9.6065894
matmul_linear_583,10.287392800000001
matmul_linear_584,10.9011429
matmul_linear_585,11.661106999999998
matmul_linear_586,12.4554553
matmul_linear_587,13.094285600000001
matmul_linear_588,15.147276999999999
matmul_linear_589,15.851705299999997
matmul_linear_590,15.061017800000002
matmul_linear_591,17.1786876
matmul_linear_592,18.0164018
matmul_linear_593,2.8935983999999997
matmul_linear_594,4.7727322999999995
matmul_linear_595,5.755705299999999
matmul_linear_596,6.7461696
matmul_linear_597,7.734875100000001
matmul_linear_598,9.447419499999999
matmul_linear_599,10.4066875
matmul_linear_600,11.3328662
matmul_linear_601,12.262401700000002
matmul_linear_602,13.2088661
matmul_linear_603,15.1228749
matmul_linear_604,15.8570176
matmul_linear_605,16.9321519
matmul_linear_606,17.9346874
matmul_linear_607,18.639527
matmul_linear_608,20.5005624
matmul_linear_609,3.3882678
matmul_linear_610,5.204687399999999
matmul_linear_611,6.4365892
matmul_linear_612,7.683562500000001
matmul_linear_613,8.803723200000002
matmul_linear_614,11.2530177
matmul_linear_615,13.578857099999999
matmul_linear_616,14.389732200000001
matmul_linear_617,17.4931609
matmul_linear_618,18.580419499999998
matmul_linear_619,17.147428700000003
matmul_linear_620,19.933259
matmul_linear_621,20.876276700000002
matmul_linear_622,24.0371339
matmul_linear_623,22.593553500000002
matmul_linear_624,25.624428400000006
matmul_linear_625,3.4301518
matmul_linear_626,5.7085626000000005
matmul_linear_627,6.889848000000001
matmul_linear_628,9.372991
matmul_linear_629,11.254723199999997
matmul_linear_630,12.8851787
matmul_linear_631,13.5118662
matmul_linear_632,14.9681252
matmul_linear_633,16.0302857
matmul_linear_634,17.2874731
matmul_linear_635,18.2710268
matmul_linear_636,19.326330300000002
matmul_linear_637,21.7011696
matmul_linear_638,22.679535500000004
matmul_linear_639,23.800223500000005
matmul_linear_640,24.9034199
matmul_linear_641,4.0932677
matmul_linear_642,6.450571399999999
matmul_linear_643,7.7436964
matmul_linear_644,9.035857099999998
matmul_linear_645,12.7838661
matmul_linear_646,13.803419400000001
matmul_linear_647,14.969419599999998
matmul_linear_648,16.0614017
matmul_linear_649,18.9031429
matmul_linear_650,22.716553499999996
matmul_linear_651,26.759553699999998
matmul_linear_652,24.777008900000002
matmul_linear_653,28.6888569
matmul_linear_654,29.664151800000003
matmul_linear_655,30.527723
matmul_linear_656,31.780821300000003
matmul_linear_657,4.081267899999999
matmul_linear_658,7.0611518
matmul_linear_659,8.528428400000001
matmul_linear_660,12.7599999
matmul_linear_661,13.987151799999998
matmul_linear_662,15.2461516
matmul_linear_663,16.505857
matmul_linear_664,17.6913036
matmul_linear_665,18.937133999999997
matmul_linear_666,21.9661338
matmul_linear_667,23.257964100000002
matmul_linear_668,24.732017899999995
matmul_linear_669,25.7958484
matmul_linear_670,27.1315893
matmul_linear_671,28.3908569
matmul_linear_672,29.765731999999996
matmul_linear_673,4.755991
matmul_linear_674,7.599714400000001
matmul_linear_675,9.1970268
matmul_linear_676,13.872732099999999
matmul_linear_677,15.193419699999998
matmul_linear_678,16.570821700000003
matmul_linear_679,18.016169499999997
matmul_linear_680,19.324732
matmul_linear_681,20.6805715
matmul_linear_682,21.9956071
matmul_linear_683,26.5635179
matmul_linear_684,27.9936963
matmul_linear_685,34.44085700000001
matmul_linear_686,35.653259000000006
matmul_linear_687,36.829446499999996
matmul_linear_688,37.8958841
matmul_linear_689,4.7991518
