kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"add_(16, 24, 8)",1.274214,1.188571,1.458572,0.109137,20,3072
"add_(24, 16, 8)",1.26758,1.208661,1.414285,0.069308,20,3072
"add_(16, 8, 48)",1.260639,1.199911,1.448483,0.091016,20,6144
"add_(16, 8, 56)",1.258697,1.207143,1.452768,0.087434,20,7168
"add_(16, 8, 24)",1.251282,1.191428,1.491518,0.099921,20,3072
"add_(8, 48, 16)",1.248848,1.188661,1.425714,0.076288,20,6144
"add_(8, 24, 16)",1.247344,1.191428,1.41,0.075592,20,3072
"add_(8, 64, 16)",1.245714,1.184285,1.477142,0.097145,20,8192
"add_(16, 8, 32)",1.245353,1.194286,1.447232,0.084929,20,4096
"add_(64, 16, 8)",1.241996,1.184197,1.544286,0.10157,20,8192
"add_(8, 32, 16)",1.241054,1.195714,1.452947,0.089812,20,4096
"add_(16, 40, 8)",1.239335,1.179911,1.457054,0.081434,20,5120
"add_(8, 16, 32)",1.239281,1.185714,1.531429,0.099165,20,4096
"add_(16, 48, 8)",1.235996,1.202857,1.408572,0.067744,20,6144
"add_(8, 56, 16)",1.235639,1.202857,1.404375,0.068487,20,7168
"add_(16, 16, 8)",1.23442,1.202857,1.392768,0.064438,20,2048
"add_(24, 8, 16)",1.233629,1.197053,1.392768,0.06441,20,3072
"add_(56, 8, 16)",1.231772,1.204286,1.414375,0.046177,20,7168
"add_(16, 56, 8)",1.231357,1.194285,1.431429,0.08016,20,7168
"add_(16, 32, 8)",1.227594,1.2,1.364375,0.051073,20,4096
"add_(8, 16, 48)",1.226,1.197232,1.402947,0.062048,20,6144
"add_(64, 8, 16)",1.224487,1.175714,1.424286,0.078183,20,8192
"add_(16, 64, 8)",1.224281,1.191518,1.411518,0.057097,20,8192
"add_(8, 16, 24)",1.223705,1.194196,1.417232,0.062978,20,3072
"add_(16, 8, 16)",1.221853,1.172946,1.428661,0.084598,20,2048
"add_(32, 16, 8)",1.221643,1.201429,1.405715,0.049126,20,4096
"add_(56, 16, 8)",1.218411,1.182857,1.40009,0.069206,20,7168
"add_(16, 8, 64)",1.217058,1.18,1.407053,0.073196,20,8192
"add_(32, 8, 16)",1.215143,1.18,1.391429,0.068534,20,4096
"add_(40, 8, 16)",1.214683,1.192768,1.32134,0.042332,20,5120
"add_(48, 8, 16)",1.213299,1.181429,1.362768,0.052487,20,6144
"add_(40, 16, 8)",1.210799,1.187143,1.410089,0.048947,20,5120
"add_(48, 16, 8)",1.2105,1.187232,1.42134,0.053072,20,6144
"add_(16, 8, 40)",1.209629,1.200089,1.301428,0.021675,20,5120
"add_(8, 16, 56)",1.205491,1.179911,1.384375,0.061093,20,7168
"add_(8, 16, 64)",1.205344,1.167053,1.435715,0.080221,20,8192
"add_(8, 16, 40)",1.204487,1.181518,1.388661,0.050046,20,5120
"add_(8, 16, 16)",1.180143,1.157232,1.255714,0.018908,20,2048
"add_(8, 32, 8)",1.114576,1.058661,1.334286,0.092827,20,2048
"add_(8, 40, 8)",1.109362,1.071518,1.24,0.060913,20,2560
"add_(64, 96)",1.104723,1.052857,1.318572,0.085479,20,6144
"add_(8, 8, 128)",1.102634,1.035715,1.30134,0.098265,20,8192
"add_(8, 80, 8)",1.101875,1.035803,1.257232,0.087741,20,5120
"add_(8, 8, 56)",1.097946,1.065714,1.224286,0.057843,20,3584
"add_(8, 8, 8)",1.097937,1.032946,1.247233,0.089857,20,512
"add_(32, 8, 8)",1.097857,1.071429,1.26,0.058191,20,2048
"add_(8, 16, 8)",1.097728,1.035715,1.347142,0.099738,20,1024
"add_(48, 8, 8)",1.097643,1.064286,1.288482,0.068339,20,3072
"add_(8192,)",1.096866,1.05,1.262857,0.079238,20,8192
"add_(192, 32)",1.096009,1.054375,1.35991,0.081569,20,6144
"add_(7680,)",1.094076,1.022946,1.29991,0.103174,20,7680
"add_(8, 64, 8)",1.093424,1.054375,1.309911,0.078717,20,4096
"add_(8, 120, 8)",1.087946,1.057142,1.344375,0.071087,20,7680
"add_(8, 8, 72)",1.087143,1.064285,1.261518,0.053464,20,4608
"add_(24, 8, 8)",1.086924,1.025714,1.365804,0.103349,20,1536
"add_(32, 192)",1.08671,1.032768,1.274286,0.088808,20,6144
"add_(96, 64)",1.085732,1.045714,1.26,0.075712,20,6144
"add_(8, 112, 8)",1.085571,1.024285,1.272857,0.093645,20,7168
"add_(8, 8, 40)",1.084196,1.06,1.227143,0.052092,20,2560
"add_(16, 8, 8)",1.083964,1.027143,1.332947,0.079843,20,1024
"add_(8, 8, 120)",1.083786,1.051429,1.270089,0.071454,20,7680
"add_(8, 8, 104)",1.083714,1.041339,1.261429,0.053853,20,6656
"add_(128, 64)",1.083438,1.025804,1.334286,0.102894,20,8192
"add_(8, 8, 32)",1.08242,1.041428,1.242857,0.072215,20,2048
"add_(6400,)",1.082027,1.061428,1.255803,0.056387,20,6400
"add_(64, 8, 8)",1.080344,1.065714,1.244375,0.042534,20,4096
"add_(8, 8, 88)",1.079277,1.054286,1.21,0.046039,20,5632
"add_(120, 8, 8)",1.078728,1.025714,1.295804,0.094146,20,7680
"add_(40, 8, 8)",1.076442,1.038661,1.265625,0.073926,20,2560
"add_(8, 24, 8)",1.071357,1.055714,1.258571,0.046292,20,1536
"add_(6272,)",1.070804,1.021518,1.247143,0.079665,20,6272
"add_(56, 8, 8)",1.069942,1.055803,1.224375,0.039372,20,3584
"add_(7168,)",1.067906,1.05,1.164285,0.038377,20,7168
"add_(8, 8, 16)",1.067424,1.035714,1.285714,0.065795,20,1024
"add_(8, 104, 8)",1.066844,1.054375,1.245625,0.042106,20,6656
"add_(7936,)",1.065562,1.018571,1.282857,0.081248,20,7936
"add_(80, 8, 8)",1.064906,1.02991,1.244286,0.072274,20,5120
"add_(8, 8, 112)",1.064777,1.034196,1.27,0.06936,20,7168
"add_(2560,)",1.062795,1.008571,1.238661,0.063361,20,2560
"add_(8, 128, 8)",1.061571,1.031429,1.287143,0.068593,20,8192
"add_(112, 8, 8)",1.060134,1.027143,1.197143,0.058088,20,7168
"add_(128, 8, 8)",1.05979,1.024286,1.347143,0.085239,20,8192
"add_(64, 128)",1.059348,1.024196,1.262858,0.072757,20,8192
"add_(8, 8, 48)",1.0575,1.038572,1.22,0.044769,20,3072
"add_(6912,)",1.057152,1.014285,1.264375,0.084181,20,6912
"add_(7552,)",1.056187,1.042947,1.225714,0.040479,20,7552
"add_(72, 8, 8)",1.056,1.037142,1.254196,0.053026,20,4608
"add_(8, 8, 80)",1.055799,1.025804,1.241428,0.065351,20,5120
"add_(8, 72, 8)",1.053808,1.027143,1.272857,0.067192,20,4608
