operation_name ,input_dim_0 ,input_dim_1 ,input_dim_2 ,size    ,computation_mean
add            ,       1436 ,          1 ,          1 ,   1436 , 0.9141340999999998
add            ,     234759 ,          2 ,          1 , 469518 ,26.4385984
add            ,     119006 ,          3 ,          1 , 357018 ,15.2476876
add            ,       7017 ,         11 ,          1 ,  77187 , 2.9177229999999996
add            ,         13 ,          8 ,         50 ,   5200 , 1.1707499
add            ,      24358 ,          1 ,          1 ,  24358 , 1.3655625
add            ,      70208 ,          1 ,          1 ,  70208 , 2.2094018999999996
add            ,          4 ,          5 ,          8 ,    160 , 1.0047590000000002
add            ,       1154 ,          3 ,          1 ,   3462 , 1.0453126999999998
add            ,         56 ,      12216 ,          1 , 684096 ,13.143741000000002
add            ,     170494 ,          1 ,          1 , 170494 , 3.9401429
