operation_name,input_dim_0,input_dim_1,input_dim_2,size,computation_mean
mul,8224,102,20,16776960,212.66787519999997
mul,21,2,3,126,0.9136071999999998
mul,6273600,1,1,6273600,78.5520177
mul,2,673,3,4038,1.1707054000000001
mul,64,1,1,64,0.8598035000000002
mul,41,467,83,1589201,33.4335984
mul,2257,16,1,36112,1.5795979999999998
mul,410,1,1,410,0.9177054
mul,76210,2,1,152420,9.2554284
mul,9,28,15,3780,1.2372858
mul,8,4,2,64,1.0257055
mul,3,115,13,4485,1.0159999000000002
mul,1136,1,1,1136,0.9415444000000001
mul,2,5487,1,10974,1.5458573000000002
mul,512,2,1,1024,0.9922859
mul,51,2,13,1326,1.1081603999999998
mul,220,2,23,10120,1.5474374000000002
mul,91,25,1,2275,1.0031425999999999
mul,1373,1287,1,1767051,33.0376966
mul,27,125,28,94500,2.9070267999999997
mul,399,1,1,399,0.8846786999999999
mul,1183,1,1,1183,0.9775715
mul,669,1,1,669,0.9204285999999999
mul,18,32,2,1152,1.1534552
mul,12,42,3,1512,1.0994286
mul,268,15,25,100500,3.6707232
mul,2,6,3,36,0.9460357
mul,4,12,3,144,0.95242
mul,14,67,497,466186,10.026580300000001
mul,2924804,1,1,2924804,37.76941959999999
mul,5103,1,1,5103,1.0014375999999998
mul,1083,792,1,857736,17.1965626
mul,4,4,2,32,1.0041160999999998
mul,48839,1,1,48839,1.8461071999999998
mul,152881,2,1,305762,17.6275715
mul,15,25,3,1125,1.0270176000000002
mul,2,34,87,5916,1.3775984
mul,8,14,2,224,1.0507319
mul,22,4,1,88,0.8757055000000001
mul,38,2,6,456,0.9827321999999998
mul,84,2,114,19152,2.085866
mul,81589,31,1,2529259,34.0351249
mul,9,2,3,54,0.922866
mul,2,28,1,56,0.861107
mul,277116,1,1,277116,5.9069733
mul,27,621378,1,16777206,245.1277231
mul,268,2,25,13400,2.0164284999999995
mul,3168013,3,1,9504039,319.55987500000003
mul,81586,31,1,2529166,33.98728580000001
mul,43,30,6,7740,1.3941161
mul,22,33,14,10164,1.6658212
mul,4,2,9,72,0.9772947000000001
mul,38,2,2,152,0.8831517
mul,14,2,3,84,0.9235804999999999
mul,1143,1,1,1143,0.9680000999999999
mul,2,5,6,60,0.9805890999999999
mul,1,4114903,1,4114903,414.4568395
mul,17,15,1,255,1.0074285
mul,11,2,110,2420,1.0914464000000001
mul,295,2800,1,826000,15.6606964
mul,56,13,26,18928,1.8817232000000002
mul,2,7,24,336,0.9906965999999999
mul,14,1075,14,210700,5.5357052
mul,1,1063651,1,1063651,107.68459809999999
mul,48261,1,1,48261,1.8410090000000001
mul,89,493,73,3203021,46.92470530000001
mul,1270497,1,1,1270497,23.3713125
mul,1,244,1,244,0.8962857
mul,109170,1,1,109170,2.8708482999999996
mul,1269,1,1,1269,0.9741517999999999
mul,4,14,1125,63000,2.8624194999999997
mul,10,138,3,4140,1.2422855
mul,26090,1,1,26090,1.3761338000000003
mul,3,3,11,99,0.9408571
mul,74565,225,1,16777125,214.2130447
mul,18,2,2,72,0.8841428
mul,2,6,5,60,1.0150179
mul,5,3,25,375,1.0376874
mul,286397,6,1,1718382,30.097866
mul,13815818,1,1,13815818,170.39731239999998
mul,2,2361,4,18888,1.5174463
mul,6168,1,1,6168,1.0681246999999998
mul,14602149,1,1,14602149,180.34815179999998
mul,2,30,6966,417960,23.9361698
mul,32,26,3,2496,1.2101787
mul,579,29,1,16791,1.3241159999999996
mul,278,1,1,278,0.8761338000000001
mul,231,17,1,3927,1.000009
mul,82417,1,1,82417,2.4735715
mul,252,8,1,2016,0.9585893000000002
mul,160,2,3,960,0.9948661
mul,3,9,2,54,0.9487052000000002
mul,11253,1,1,11253,1.0987504
mul,352,24,1,8448,1.1158662000000001
mul,2,1391971,1,2783942,140.9470002
mul,12,42,5,2520,1.1082858999999998
mul,6872220,1,1,6872220,86.33429459999999
mul,4,14,3,168,0.9414463
mul,53409,2,1,106818,6.7619821
mul,6624,226,1,1497024,28.055901800000004
mul,10,19,2,380,1.0523124
mul,72,1,1,72,0.8592858000000001
mul,1,1063678,1,1063678,107.72457139999999
mul,95,16,6,9120,1.1839998
mul,14,141,1,1974,0.9924643999999999
mul,14,391238,1,5477332,79.0157142
mul,32,5,9194,1471040,26.895446299999996
mul,418,11605,1,4850890,63.9853125
mul,12,13,1,156,0.9595535999999999
mul,26,1051,11,300586,7.996973200000001
mul,6,172,638,658416,12.959285900000001
mul,7,18,65,8190,1.2465533999999998
mul,13,26,19,6422,1.6464195000000004
mul,3,1804,1,5412,1.1631427999999997
mul,17478,1,1,17478,1.2368482
mul,2,19,23,874,1.1401339
mul,11,92,3,3036,1.0805714000000002
mul,108,2,1711,369576,21.932562299999994
mul,19,883011,1,16777209,261.1912948
mul,1,4585,1,4585,1.4110000999999999
mul,7902822,2,1,15805644,794.4505623000001
mul,84,1,1,84,0.857848
mul,2,14,3,84,0.9142677999999999
mul,1176275,1,1,1176275,21.7325802
mul,2,2689,1,5378,1.1718749000000002
mul,2,10,3,60,0.9137233000000002
mul,5,2,14,140,0.9575624999999999
mul,770020,2,1,1540040,78.5679912
mul,270,8,2,4320,1.2334107
mul,24350,2,1,48700,3.6291250999999995
mul,7,113,1,791,0.9475979999999999
mul,5,27,26,3510,1.304161
mul,2284429,1,1,2284429,29.961580400000003
mul,1016,1,1,1016,0.9242678
mul,2,11,584,12848,1.7592858999999996
mul,10,3,8,240,0.9614286
mul,2,130,1,260,0.8775982000000001
mul,3,13,1,39,0.8848839000000002
mul,3,21,54,3402,1.1032679
mul,86800,1,1,86800,2.5377232
mul,7,158,24,26544,1.7548749000000001
mul,8,2,2,32,0.9073931
mul,2084,1,1,2084,0.9864376
mul,130,18,9,21060,1.9501161
mul,3168013,2,1,6336026,319.00455350000004
mul,1,4279601,1,4279601,430.8245981
mul,2,140,75,21000,2.9449911
mul,4,16,100,6400,1.0647501
mul,2,4,705,5640,1.0665894
mul,671,1,1,671,0.9315802
mul,101189,7,1,708323,15.2238482
mul,2,42,2,168,0.9133842
mul,983957,1,1,983957,18.302991000000002
mul,158,5,1,790,0.9854552
mul,1,230757,1,230757,25.988973199999997
mul,23,2,2,92,0.892732
mul,11,2,14,308,1.0897321999999998
mul,27,6,21,3402,1.3261697
mul,2,510,1,1020,1.0139823
mul,13,17,38,8398,1.6062679999999996
mul,78,2,11,1716,1.0706874
mul,44,22,1,968,0.9572767999999998
mul,161,2,1,322,0.9355267999999999
mul,2,3,6,36,0.9343033999999999
mul,670,1,1,670,0.9201431
mul,18,6,1560,168480,5.151696499999999
mul,42,3,5,630,0.9742945000000001
mul,22,597,2,26268,2.4486786
mul,3,21,2,126,0.9238839000000001
mul,91,251,2,45682,3.4738393000000003
mul,2767191,1,1,2767191,35.813143000000004
mul,25,24855,27,16777125,246.70127689999998
mul,6,2,13,156,0.9634107999999999
mul,2,2,15,60,0.9322948
mul,391,1,1,391,0.8978482999999999
mul,463,4,1,1852,0.9903929
mul,1,1190902,1,1190902,120.61458909999999
mul,8,6,14,672,0.9862678999999999
mul,2017,5,1,10085,1.1915623
mul,7,83,7,4067,1.0760001000000001
mul,6981915,1,1,6981915,87.58414280000001
mul,517011,1,1,517011,10.1050088
mul,1577,1,1,1577,0.9762858
mul,14,38,29,15428,1.9600268000000003
mul,2,28,2,112,0.8858572999999998
mul,3,43,3,387,0.9581519000000001
mul,2,43,3,258,0.9424463999999999
mul,397,2,23,18262,2.236286
mul,279620,2,30,16777200,845.0538571
mul,530,14,1,7420,1.0975712
mul,27619,1,1,27619,1.4257142999999999
mul,2,18,85,3060,1.1214374999999999
mul,1,1160,1,1160,1.0735445000000001
mul,31,137,21,89187,3.9745535999999992
mul,90,1866,1,167940,4.168875
mul,5,1466,2,14660,1.7264287000000003
mul,2,7,17,238,1.0147229999999998
mul,1566,1,1,1566,0.9830266999999999
mul,26,47,1,1222,0.9921340000000001
mul,11,6,13,858,1.1038751
mul,262540,11,1,2887940,53.7482945
mul,4,9,2,72,0.9874016999999998
mul,2,4,12,96,0.9584552000000001
mul,42,406,6,102312,3.4901698999999993
mul,8,112,3,2688,0.9611338
mul,3482106,3,1,10446318,350.2851338
mul,6,2,11,132,0.9664464
mul,51,11,13,7293,1.3239911
mul,1777,2,1,3554,1.1075801
mul,2508,19,9,428868,10.708848199999998
mul,4,13,2,104,1.0113125
mul,28,13,1,364,0.9478751000000001
mul,17565,1,1,17565,1.2481251
mul,2,37,3,222,0.9540179
mul,12546,1,1,12546,1.1502857
mul,70,24,2,3360,1.2245714
mul,286,10,21,60060,2.5738569
mul,20966,2,1,41932,3.2305980999999995
mul,4,16,12,768,1.0918931
mul,2,2,6,24,0.9101252000000001
mul,9,15,2,270,1.0127143
mul,158,2,1,316,0.8802945000000001
mul,56,13,13,9464,1.4045625000000004
mul,2,146,18,5256,1.3925447
mul,78,305,1,23790,1.4876963000000003
mul,2,5478,1,10956,1.5848392000000002
mul,12108589,1,1,12108589,149.48799100000002
mul,977,7168,1,7003136,90.62568750000003
mul,264701,60,1,15882060,209.3923127
mul,8,17224,1,137792,3.4192856999999997
mul,45,2,13,1170,1.1246965
mul,14,154,1,2156,0.9735714
mul,23,3,2,138,0.9245805
mul,2816764,1,1,2816764,36.5555716
mul,22575,2,1,45150,3.4020089
mul,1,37,1,37,0.8898657
mul,2816816,1,1,2816816,36.55573220000001
mul,2118575,1,1,2118575,28.015267700000003
mul,32,10,3,960,1.0315982000000001
mul,2,6,22,264,0.9571339
mul,1,301351,1,301351,31.17525
mul,1,1836169,1,1836169,185.27938380000003
mul,27063,1,1,27063,1.3938748999999997
mul,1,67128,1,67128,8.3117143
mul,67,18,1,1206,0.9481784999999998
mul,233016,2,36,16777152,846.3331338
mul,878,1,1,878,0.9398125
mul,2,2,19,76,0.906616
mul,29225,1,1,29225,1.5184286
mul,524288,32,1,16777216,206.05281250000002
mul,18,12,10,2160,1.3057321
mul,3582325,1,1,3582325,45.8781693
mul,26,220376,1,5729776,88.29672329999998
mul,31,43,1,1333,0.9964017000000001
mul,3,2,26,156,0.9252499000000001
mul,6624,242,1,1603008,30.00242
mul,6670,5,1,33350,1.9761785
mul,4,29,2,232,0.9902858999999999
mul,2,1018007,1,2036014,103.51587509999997
mul,345,1,1,345,0.8665802000000001
mul,88,22,2,3872,1.1922856
mul,340,10,62,210800,5.2790266
mul,526187,25,1,13154675,208.5254284
mul,2,30,1,60,0.861
mul,615,2,67,82410,5.6512591
mul,3,43,2,258,0.9215537000000001
mul,3,17109,1,51327,3.0174196
mul,15746667,1,1,15746667,194.8570091
mul,2,50056,1,100112,6.3867234
mul,48,5,9205,2209200,28.997169500000002
mul,1206,1,1,1206,0.9591429
mul,2,2051540,1,4103080,207.5134374
mul,5,2,5,50,0.9725712999999999
mul,1176258,1,1,1176258,21.669580100000005
mul,31,18,7,3906,1.2644286
mul,1,3475,1,3475,1.2753215999999998
mul,310689,6,9,16777206,276.4352766999999
mul,24,33,14,11088,1.7606877
mul,6,2,2,24,0.8966784999999999
mul,340288,18,1,6125184,101.94858919999999
mul,176,2,1,352,0.8765803
mul,98,2,1711,335356,20.022580600000005
mul,26,1051,2,54652,4.2131518
mul,23,4,2,184,0.9782766999999998
mul,2,3364,1,6728,1.3102768
mul,2,32,3,192,0.919098
mul,15599,2,1,31198,2.6335536999999998
mul,12,2,1,24,0.8700001
mul,640,1,1,640,0.9355716
mul,5625,1,1,5625,0.9815534999999999
mul,91,21,2,3822,1.1908929000000001
mul,12795,1,1,12795,1.1969999
mul,3872,1,1,3872,0.9574287
mul,106076,10,1,1060760,30.810553400000003
mul,3,2,3,18,0.9146966000000001
mul,9,1127,4,40572,2.2753035
mul,2193,1,1,2193,0.9931430000000001
mul,41917,1,1,41917,1.7072945999999998
mul,484,1,1,484,0.8771161000000001
mul,941,1,1,941,0.9338661
mul,10448127,1,1,10448127,129.51383059999998
mul,7,29,3,609,0.9467142
mul,623,9,1,5607,1.1532680000000002
mul,3,4,38,456,0.9392857000000003
mul,59,5,9204,2715180,37.90743749999999
mul,3,38684,1,116052,5.6506873
mul,13606243,1,1,13606243,167.68841070000002
mul,2,140,47,13160,2.3125891999999997
mul,16334,983,1,16056322,203.8371248
mul,397,2,11,8734,1.5223928999999998
mul,745,1,1,745,0.9205444999999999
mul,13,2,5,130,0.9735982999999999
mul,276642,1,1,276642,5.965125
mul,6,42,45,11340,1.667259
mul,53,16,4,3392,1.1522947000000001
mul,1045,737,1,770165,15.183848399999999
mul,146433,2,1,292866,16.8654193
mul,2,7,7,98,0.9827318999999999
mul,295,2822,1,832490,16.5444466
mul,8,18,2,288,1.0545712000000003
mul,3052,6,31,567672,11.264160700000001
mul,7,178,1,1246,0.9818571
mul,111701,1,1,111701,2.9314105999999995
mul,6,2,6,72,0.9597053000000001
mul,1,46,1,46,0.8717143999999999
mul,2,9,1,18,0.8851694999999999
mul,2,6,11,132,0.9497143000000001
mul,9,22,4,792,1.0698572
mul,3091,1277,1,3947207,52.027972999999996
mul,14,17,1301,309638,7.7706074
mul,149,2,1,298,0.9098926
mul,418,1254,32,16773504,211.8246964
mul,52,2,486,50544,3.8453126999999996
mul,3,26,7,546,0.9915357
mul,1344261,1,1,1344261,24.6717319
mul,19,8,74,11248,1.3167233
mul,2698676,1,1,2698676,34.9733036
mul,32,30,1,960,1.048973
mul,19,2,22,836,1.2015534
mul,98,93,20,182280,5.3343127
mul,17,35895,1,610215,16.221124800000002
mul,486,16,1,7776,1.1001428000000002
mul,20,67,2,2680,1.1622409999999999
mul,6,5,2,60,0.9919911000000001
mul,5438848,1,1,5438848,68.52928570000002
mul,60,315,1,18900,1.3674374
mul,244,2,1,488,0.8880360000000002
mul,30174,139,4,16776744,421.40899090000005
mul,20,489,2,19560,2.0115982
mul,2,932067,9,16777206,845.9343302000001
mul,134,1,1,134,0.8848840000000001
mul,124686,1,1,124686,3.2038482000000004
mul,6,37,2,444,0.9514196
mul,32,14,1,448,0.9641876
mul,74,101,1,7474,1.0768573
mul,21,9938,1,208698,5.1463035
mul,695291,1,1,695291,13.184857100000002
mul,123,1,1,123,0.8591517
mul,17,5,9,765,1.1286786
mul,96,35,43,144480,4.8334019
mul,2,17,8,272,0.9747232
mul,396,1,1,396,0.8612501
mul,816979,1,1,816979,15.384151800000001
mul,727,1,1,727,0.9478570000000002
mul,493,1,1,493,0.8612771
mul,10159632,1,1,10159632,126.22658030000002
mul,94,2,2,376,0.9134107
mul,5,16,2,160,0.9539911999999999
mul,206,1,1,206,0.8751608000000001
mul,8997998,1,1,8997998,111.83430369999999
mul,8,79,7,4424,1.0696965
mul,3058203,1,1,3058203,39.512723199999996
mul,22728,16,1,363648,7.395276699999999
mul,233,13,7,21203,1.4439912000000004
mul,2,391201,1,782402,40.28996420000001
mul,9,21,1,189,0.9741427000000001
mul,1182,1,1,1182,0.9977231
mul,10,18,6966,1253880,30.689000099999998
mul,2,4879,2,19516,2.0227141
mul,1,1526939,1,1526939,154.10286619999997
mul,27,18089,1,488403,11.2330092
mul,2,2,87,348,0.9157234000000001
mul,3,836169,1,2508507,85.3764019
mul,6532,1,1,6532,1.0750358
mul,158,111,1,17538,1.2892679000000002
mul,8,3,3,72,0.9467589999999999
mul,118,71,1,8378,1.0804376000000002
mul,101211,2,1,202422,11.9965803
mul,3895063,1,1,3895063,49.669839200000006
mul,249777,1,1,249777,5.3434465
mul,22,32,1505,1059520,19.9992588
mul,2,5,1127,11270,1.5862943
mul,3191,27,1,86157,2.7745802999999998
mul,3,71,96,20448,1.4444107000000002
mul,1162,14,1,16268,1.3194374999999998
mul,82,27,4,8856,1.3288482
mul,435,1,1,435,0.8771608000000001
mul,137924,1,1,137924,3.3814105000000003
mul,132,5,1,660,0.9765626999999999
mul,1,53,1,53,0.8808395000000001
mul,77,184794,1,14229138,183.8190266
mul,4,9,15,540,1.0568838
mul,26673,1,1,26673,1.4210982
mul,2,26,4,208,0.9825358
mul,188,1,1,188,0.8605804000000001
mul,51,3,47,7191,1.3318752
mul,2,19,15,570,1.1418574
mul,12,2,2,48,0.9251695
mul,10,2,15,300,1.0174555
mul,11,33,2,726,1.0429818999999998
mul,67,255,1,17085,1.2690176000000002
mul,2,1334,1,2668,1.0495982000000001
mul,6938,463,1,3212294,42.9337321
mul,225,1,1,225,0.864009
mul,869,1,1,869,0.9504107999999999
mul,792,2,2,3168,1.0870001999999999
mul,2,18,6,216,0.9909998000000002
mul,19,55,47,49115,3.0528661
mul,4,7,23,644,1.0515625
mul,2,194745,1,389490,22.058598399999997
mul,2548,1315,1,3350620,43.494723300000004
mul,22,657,11,158994,4.5862856999999995
mul,14,1078,2,30184,2.7204105
mul,13,4,5,260,0.9891427
mul,66,8,11,5808,1.1208393
mul,13821968,1,1,13821968,170.4935625
mul,340,2,62,42160,3.5504372
mul,14,2,1,28,0.8607054000000002
mul,514,1,1,514,0.9208662000000001
mul,555,5,2,5550,1.3323926
mul,22744,16,1,363904,7.3828484
mul,3,20,3,180,0.9464468
mul,1,1063745,1,1063745,107.72214269999999
mul,7,2,6,84,0.9807229999999999
mul,28408,1,1,28408,1.4248480999999997
mul,1,1751,1,1751,1.1172946
mul,180543,3,1,541629,22.657732099999997
mul,41,467,94,1799818,36.4469732
mul,1,4731628,1,4731628,476.8771608
mul,85,151,18,231030,7.233544400000001
mul,26421,1,1,26421,1.4384377
mul,100,225,1,22500,1.4311072
mul,3482106,2,1,6964212,349.8058836
mul,2,2,12,48,0.9228749
mul,5,60,2,600,0.9749820999999999
mul,4525,1,1,4525,0.9938305
mul,2,16,4,128,0.9688125
mul,179,5513,17,16776059,226.20588400000003
mul,1834,1,1,1834,0.9752769000000001
mul,25,61,18,27450,2.3214376999999997
mul,740,281,1,207940,4.7854376
mul,18,67,42,50652,2.9907144000000003
mul,5,767,2,7670,1.3511427999999999
mul,879,674,1,592446,11.815991200000003
mul,72138,1,1,72138,2.1989999999999994
mul,26,1569,37,1509378,31.4584195
mul,7860,1,1,7860,1.0676873999999998
mul,2,17,3,102,0.9531428999999999
mul,23,798,5,91770,2.974714300000001
mul,7,364039,1,2548273,37.6025715
mul,3,19,9,513,1.0794554
mul,486,10,1,4860,1.0345716
mul,638,9,1,5742,1.1054106000000001
mul,1,1182,1,1182,1.0268572
mul,16,117532,1,1880512,34.035009099999996
mul,26,3,5,390,1.0267053999999998
mul,6,96,36,20736,1.5286965
mul,27,219636,1,5930172,88.2625623
mul,3,2,9,54,0.9271606000000002
mul,7,50,18,6300,1.2258661000000002
mul,5475,15,1,82125,2.5665357
mul,5772,1,1,5772,0.9987318999999999
mul,6,18,36,3888,1.2237141
mul,64,12,54,41472,2.5115625
mul,26,1008,2,52416,3.8217141999999997
mul,96,35,46,154560,4.7577232
mul,454,2,1,908,0.9773125
mul,346291,1,1,346291,7.085437599999999
mul,6758315,2,1,13516630,677.747732
mul,22744,5,1,113720,4.167723100000001
mul,2,3,143,858,0.9615626
mul,22,467,94,965756,19.988267999999998
mul,26394,1,1,26394,1.4222945
mul,19,1414,1,26866,1.5962857000000001
mul,8,18,7,1008,1.0538751000000002
mul,7714617,1,1,7714617,96.1985803
mul,1252616,1,1,1252616,23.017294600000003
mul,129,2607,2,672606,38.975696299999996
mul,474,1,1,474,0.9000982000000001
mul,22,17,38,14212,1.9232859999999998
mul,2,2,13,52,0.8774286
mul,85,2,1,170,0.8608838000000001
mul,555,5,19,52725,2.4698661000000004
mul,9,5,2,90,0.9669997
mul,773,5,1,3865,1.0305802
mul,1687061,1,1,1687061,30.636571300000004
mul,135,2579,11,3829815,53.7208928
mul,17,54,2,1836,1.1905535999999999
mul,1128194,1,1,1128194,20.810964199999997
mul,24533,1,1,24533,1.3672946
mul,7,2,4,56,0.9828572
mul,2,5,20,200,0.9719909999999998
mul,78,336,1,26208,1.4815712999999997
mul,10,17210,1,172100,5.7752679
mul,15,2,96,2880,1.1589733
mul,2,6,143,1716,1.0787143
mul,3,9,3,81,0.9547229999999999
mul,27,5,28,3780,1.3251518
mul,463,2,1,926,1.0084643999999998
mul,2,3,91,546,0.9328751999999998
mul,1513100,1,1,1513100,27.562883999999997
mul,16,117534,1,1880544,34.0417143
mul,107,21,2,4494,1.1838395
mul,93,2,3,558,0.9144017999999999
mul,18,12,13,2808,1.3738392000000001
mul,53,23,286,348634,9.7107054
mul,4466,1,1,4466,0.9906519000000001
mul,117699,1,1,117699,3.1085805
mul,207,69,1,14283,1.2582858
mul,2,18,1,36,0.8755805000000001
mul,2,3,50,300,0.9259909000000001
mul,244903,1,1,244903,5.262865800000001
mul,35,1,1,35,0.8614198
mul,487,2,1,974,0.9854375
mul,5256,7,1,36792,1.7538661999999998
mul,25,5,4,500,1.0097412
mul,2,10,4,80,0.9767232
mul,2262,1,1,2262,0.9631698
mul,5,7,3,105,0.9870355
mul,200437,1,1,200437,4.4787053000000006
mul,3817,293,15,16775715,212.5443126
mul,2,146,1,292,0.9004643
mul,22808,1,1,22808,1.3604465000000001
mul,1,86,1,86,0.8712856
mul,11728,12,1,140736,4.206875
mul,3,11,8,264,0.9697319
mul,78,276,2,43056,4.1978752
mul,765,5,5,19125,1.4695537
mul,1096526,8,1,8772208,109.00370530000001
mul,6,2,23,276,0.9655804
mul,2,26,1,52,0.8811339
mul,2,7033,2,28132,2.4481605
mul,450,1529,1,688050,13.283009000000002
mul,25072,1,1,25072,1.4238749000000002
mul,1087727,1,1,1087727,20.1365805
mul,769,278,1,213782,5.434258999999999
mul,272,1,1,272,0.8781606
mul,124686,14,1,1745604,36.074401800000004
mul,24,2,95,4560,1.2377141999999999
mul,2,5,22,220,0.9614108
mul,153170,1,1,153170,3.7451426999999997
mul,1109754,2,1,2219508,112.53858920000002
mul,14626,1,1,14626,1.2095807
mul,2,6,32,384,0.9719732000000001
mul,2,6,10,120,0.9894467
mul,49,2,1,98,0.8607321000000001
mul,34,33,2,2244,1.4089911999999996
mul,28,3,2,168,0.9584556000000001
mul,331314,1,1,331314,6.7614018
mul,1257,1,1,1257,0.9419821
mul,5,4,78,1560,1.0174108
mul,4,29,1,116,0.8968393000000001
mul,2,6,24,288,0.9686961000000001
mul,3807,397,1,1511379,28.015303500000005
mul,7,12,5,420,1.0111428999999998
mul,1645,3529,1,5805205,76.7974464
mul,1,23,1,23,0.8594107000000001
mul,138,3,2,828,0.9704286999999999
mul,222439,2,1,444878,25.170446199999997
mul,26,108,1,2808,0.9653034999999999
mul,41,12,25,12300,1.8261338999999999
mul,2,54,1,108,0.8608395
mul,3052,6,14,256368,6.1584107
mul,65,13,949,801905,17.8204196
mul,2,285,1,570,0.9418925999999999
mul,37428,135,1,5052780,64.9118392
mul,2,62,1,124,0.8606966
mul,28,32,2,1792,1.2778483
mul,30,15,3,1350,1.0356876000000002
mul,2,5,9,90,0.9546876
mul,10,77,9,6930,1.2518303
mul,2,23,28,1288,1.2648572000000002
mul,15106,1,1,15106,1.1998482
mul,2692,779,8,16776544,217.3498481
mul,2913,1,1,2913,0.9533034999999999
mul,101107,2,1,202214,11.9336071
mul,89,453,73,2943141,46.91814299999999
