Operation_Type,Operation,Input_Shapes,Predicted_Latency_us,Kernel_Name,Actual_Duration_us,Error_Percentage
matmul,linear,"[(2095, 2017), (2017, 1566)]",133.93448732,matmul_linear_85,273.2505537,-50.98473342270121
matmul,linear,"[(3589, 2580), (2580, 3111)]",451.40918625,matmul_linear_86,546.433866,-17.389968972018284
matmul,linear,"[(1024, 1554), (1554, 1061)]",60.07681044,matmul_linear_87,68.3382856,-12.089087526070456
matmul,linear,"[(1024, 1540), (1540, 3091)]",102.78005284,matmul_linear_88,201.67299970000002,-49.03628497969925
matmul,linear,"[(1490, 4050), (4050, 2043)]",218.075571,matmul_linear_89,227.28972330000002,-4.053923849358667
matmul,linear,"[(2023, 3546), (3546, 3564)]",387.29627116,matmul_linear_90,427.2714107,-9.355912550879216
matmul,linear,"[(2096, 3116), (3116, 3073)]",326.72995825,matmul_linear_91,837.2253929999999,-60.97467169751742
matmul,linear,"[(1515, 4067), (4067, 4065)]",375.12770796,matmul_linear_92,358.04916089999995,4.769888865839278
matmul,linear,"[(2512, 2097), (2097, 1579)]",159.08837997999998,matmul_linear_93,184.69087500000003,-13.86234973438728
matmul,linear,"[(2611, 4076), (4076, 3627)]",574.6468359600001,matmul_linear_94,664.2751338,-13.492646838559102
matmul,linear,"[(2017, 1024), (1024, 4096)]",145.65967468,matmul_linear_95,157.3212947,-7.412613811905029
matmul,linear,"[(4049, 1510), (1510, 4096)]",373.88496108,matmul_linear_96,506.8384196,-26.23192192591235
matmul,linear,"[(4096, 4096), (4096, 2036)]",493.47345772,matmul_linear_97,482.8801518,2.1937753872284915
matmul,linear,"[(4074, 3557), (3557, 1488)]",332.56362731999997,matmul_linear_98,324.652259,2.436874563685063
matmul,linear,"[(2551, 4080), (4080, 2005)]",333.46979691999996,matmul_linear_99,309.9062681,7.603437311695985
matmul,linear,"[(2079, 3601), (3601, 3072)]",374.15155294,matmul_linear_100,351.8212857,6.347048387243164
