dim_0,dim_1,size,actual,linear_pred,residual_actual,residual_pred,hybrid_pred,abs_error_linear,abs_error_hybrid,rel_error_linear_pct,rel_error_hybrid_pct
16216454,1,16216454,199.4908305,397.3022667818085,-197.8114362818085,-198.69826343071566,198.60400335109284,197.8114362818085,0.8868271489071446,99.15815969386549,0.4445453190426939
14234095,1,14234095,175.9644286,348.548987594039,-172.58455899403899,-172.72189991031723,175.82708768372174,172.58455899403899,0.13734091627824796,98.0792313350762,0.07805038630304623
55,56989,3134395,41.3673125,75.56777026635783,-34.20045776635783,-29.986326185215084,45.58144408114274,34.20045776635783,4.214131581142745,82.67507773524768,10.187105050981364
29,500230,14506670,198.8219999,355.25257916075634,-156.43057926075633,-133.05638335440597,222.19619580635037,156.43057926075633,23.374195906350366,78.67870725545212,11.756342818252863
9,1314799,11833191,258.7025627,289.502193842235,-30.799631142235,-28.99182931960443,260.51036452263054,30.799631142235,1.8078018226305517,11.905421740236592,0.6987954830300379
8837,1231,10878347,138.8141607,266.01917380763655,-127.20501310763655,-132.34112488830442,133.67804891933213,127.20501310763655,5.136111780667875,91.63691403397041,3.6999912363176324
4280137,3,12840411,431.0011340000001,314.27332655003676,116.72780744996334,94.77607704486086,409.0494035948976,116.72780744996334,21.951730405102467,27.08294671214561,5.093195510038371
2,658925,1317850,67.0655894,30.892448822488838,36.173140577511155,49.68073674390163,80.57318556639046,36.173140577511155,13.50759616639047,53.93696066959662,20.14087445922077
605,25598,15486790,195.3214553,379.35722619871297,-184.03577089871297,-144.50502413563814,234.85220206307483,184.03577089871297,39.53074676307483,94.22199451465636,20.238814370064155
304248,9,2738232,61.9164375,65.82470892234076,-3.9082714223407606,-10.915398270727223,54.90931065161354,3.9082714223407606,7.007126848386463,6.312171016526526,11.31707044415542
106,48806,5173436,69.30087510000001,125.71506202749121,-56.4141869274912,-54.38043840107011,71.3346236264211,56.4141869274912,2.0337485264210926,81.40472518721657,2.934665000241955
