kernel_name,dim_m,dim_n,dim_k,fusion_avg,fusion_min,fusion_max,fusion_stddev,sample_count
matmul_96x64x32,96,64,32,1.2616055,1.224922,1.39875,0.05465091650553296,20
matmul_96x64x48,96,64,48,1.2474297,1.225078,1.356328,0.041914792958421834,20
matmul_96x64x64,96,64,64,1.2747422,1.230078,1.405,0.058743567380518134,20
matmul_96x64x80,96,64,80,1.1908281,1.156094,1.27875,0.04133844490989498,20
matmul_96x64x96,96,64,96,1.2394492000000001,1.173828,1.403594,0.07831062081466945,20
matmul_96x80x112,96,80,112,1.2517617,1.216406,1.335,0.04548655615974553,20
matmul_96x80x128,96,80,128,1.222168,1.177422,1.339844,0.061096586084313224,20
matmul_96x80x32,96,80,32,1.257082,1.22625,1.381406,0.04516346807810607,20
matmul_96x80x48,96,80,48,1.3111328,1.221328,1.397578,0.07117982865479741,20
matmul_96x80x64,96,80,64,1.2738242,1.228828,1.37625,0.04951188860486997,20
matmul_96x80x80,96,80,80,1.2875273,1.23375,1.415078,0.057166575329056,20
matmul_96x80x96,96,80,96,1.2598555,1.186328,1.368672,0.06958475615845454,20
matmul_96x96x112,96,96,112,1.2325976,1.193594,1.34,0.04370611739718874,20
matmul_96x96x128,96,96,128,1.2349805,1.188828,1.362578,0.06171992903729251,20
matmul_96x96x32,96,96,32,1.2734414,1.228828,1.38875,0.05439682480323353,20
matmul_96x96x48,96,96,48,1.2854765,1.249922,1.397578,0.044972748458898634,20
matmul_96x96x64,96,96,64,1.2936445,1.23875,1.43375,0.06420378807606127,20
matmul_96x96x80,96,96,80,1.2996757,1.233672,1.437578,0.061524009732700904,20
matmul_96x96x96,96,96,96,1.2224414,1.161406,1.362578,0.06622695862308006,20
