Operation_Type,Operation,Input_Shapes,Predicted_Latency_us,Kernel_Name,Actual_Duration_us,Error_Percentage
matmul,linear,"[(664, 2012), (2012, 338)]",22.932655017133865,matmul_linear_78,16.343000000000004,40.320963208308505
matmul,linear,"[(3948, 57), (57, 2097)]",30.26377938120044,matmul_linear_79,49.5808661,-38.96076901891708
matmul,linear,"[(4015, 48), (48, 3591)]",44.976811426642406,matmul_linear_80,85.40613379999999,-47.337726899139405
matmul,linear,"[(3823, 77), (77, 3335)]",40.89747409208132,matmul_linear_81,76.6224643,-46.62469490415317
matmul,linear,"[(2716, 211), (211, 2069)]",39.24191647695497,matmul_linear_82,76.56997329999999,-48.750254459139306
matmul,linear,"[(1711, 196), (196, 3599)]",40.88630565345857,matmul_linear_83,53.1415623,-23.061528709594274
matmul,linear,"[(3396, 323), (323, 1193)]",41.3829832771205,matmul_linear_84,53.3066876,-22.368120886354784
matmul,linear,"[(1425, 3404), (3404, 488)]",61.365016146741716,matmul_linear_85,69.9897143,-12.322808057609526
matmul,linear,"[(1116, 814), (814, 2699)]",61.12478564433228,matmul_linear_86,117.97771449999998,-48.18954926921195
matmul,linear,"[(3981, 805), (805, 824)]",65.55871114243425,matmul_linear_87,62.94562510000001,4.151338616914045
matmul,linear,"[(2683, 849), (849, 1402)]",70.43067366520901,matmul_linear_88,84.05227690000001,-16.206108551939767
matmul,linear,"[(4049, 1906), (1906, 655)]",103.02284944927919,matmul_linear_89,206.4815802,-50.10554968172449
matmul,linear,"[(3547, 682), (682, 2883)]",128.72437089902192,matmul_linear_90,165.406277,-22.176852515082043
matmul,linear,"[(1778, 1472), (1472, 2842)]",128.62624688053884,matmul_linear_91,312.810268,-58.880426878909596
matmul,linear,"[(1522, 3607), (3607, 1600)]",153.2636159703112,matmul_linear_92,327.3158484,-53.175620209195095
matmul,linear,"[(605, 3945), (3945, 3682)]",143.50792423286407,matmul_linear_93,169.6497143,-15.409274442341886
matmul,linear,"[(707, 4096), (4096, 3915)]",174.5147910977707,matmul_linear_94,178.68872319999997,-2.33586766276097
matmul,linear,"[(3357, 3134), (3134, 1684)]",243.83217571248423,matmul_linear_95,257.12986620000004,-5.171585348694047
matmul,linear,"[(3965, 1531), (1531, 3544)]",264.0289599566827,matmul_linear_96,833.2037141000001,-68.31159589322303
matmul,linear,"[(3917, 2180), (2180, 2659)]",285.2771072755879,matmul_linear_97,528.6584106999999,-46.03753548574953
matmul,linear,"[(3462, 2449), (2449, 2785)]",293.6737370381387,matmul_linear_98,589.4252858,-50.176257430227345
matmul,linear,"[(4094, 1519), (1519, 3956)]",290.35740567423215,matmul_linear_99,505.41543749999994,-42.55074456956368
matmul,linear,"[(4037, 2646), (2646, 3837)]",421.47883308123676,matmul_linear_100,886.9191516999999,-52.47832541744438
