LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
189, 2807, 0, 45.60028500178126, 100.0, 38.600723763570564,
190, 5615, 0, 34.19412288512912, 75.0, 28.950542822677928,
191, 5615, 0, 45.59216384683882, 100.0, 38.600723763570564,
192, 8423, 0, 37.99121453163956, 83.33333333333334, 32.16726980297547,
193, 8423, 0, 45.58945743796747, 100.0, 38.600723763570564,
194, 11231, 0, 39.88959130976761, 87.5, 33.77563329312425,
195, 11231, 0, 45.588104354020125, 100.0, 38.60072376357057,
196, 765, 0, 50.19607843137255, 100.0, 43.00111982082866,
197, 1531, 0, 37.622468974526456, 75.0, 32.2508398656215,
198, 1531, 0, 50.163291966035274, 100.0, 43.00111982082866,
199, 2297, 0, 41.79364388332608, 83.33333333333334, 35.83426651735722,
200, 2297, 0, 50.15237265999129, 100.0, 43.00111982082866,
201, 3063, 0, 43.87855044074437, 87.5, 37.62597984322508,
202, 3063, 0, 50.146914789422134, 100.0, 43.00111982082866,
203, 1531, 0, 37.622468974526456, 75.0, 32.2508398656215,
204, 3063, 0, 28.207639569049952, 56.25, 24.188129899216122,
205, 3063, 0, 37.6101860920666, 75.0, 32.2508398656215,
206, 4595, 0, 31.338411316648532, 62.5, 26.875699888017916,
207, 4595, 0, 37.606093579978236, 75.0, 32.2508398656215,
208, 6127, 0, 32.903541700669166, 65.625, 28.219484882418815,
209, 6127, 0, 37.60404765790762, 75.0, 32.2508398656215,
210, 1531, 0, 50.163291966035274, 100.0, 43.00111982082866,
211, 3063, 0, 37.6101860920666, 75.0, 32.2508398656215,
212, 3063, 0, 50.146914789422134, 100.0, 43.00111982082866,
213, 4595, 0, 41.78454842219804, 83.33333333333334, 35.83426651735722,
214, 4595, 0, 50.14145810663765, 100.0, 43.00111982082866,
215, 6127, 0, 43.87138893422556, 87.5, 37.62597984322508,
216, 6127, 0, 50.13873021054349, 100.0, 43.00111982082866,
217, 2297, 0, 41.79364388332608, 83.33333333333334, 35.83426651735722,
218, 4595, 0, 31.338411316648532, 62.5, 26.875699888017916,
219, 4595, 0, 41.78454842219804, 83.33333333333334, 35.83426651735722,
220, 6893, 0, 34.817931234585814, 69.44444444444444, 29.861888764464357,
221, 6893, 0, 41.78151748150297, 83.33333333333334, 35.83426651735722,
222, 9191, 0, 36.557501904036556, 72.91666666666666, 31.35498320268757,
223, 9191, 0, 41.78000217604178, 83.33333333333334, 35.83426651735722,
224, 2297, 0, 50.15237265999129, 100.0, 43.00111982082866,
225, 4595, 0, 37.606093579978236, 75.0, 32.2508398656215,
226, 4595, 0, 50.14145810663765, 100.0, 43.00111982082866,
227, 6893, 0, 41.78151748150297, 83.33333333333334, 35.83426651735722,
228, 6893, 0, 50.13782097780357, 100.0, 43.00111982082866,
229, 9191, 0, 43.869002284843866, 87.5, 37.62597984322509,
230, 9191, 0, 50.136002611250134, 100.0, 43.00111982082866,
231, 3063, 0, 43.87855044074437, 87.5, 37.62597984322508,
232, 6127, 0, 32.903541700669166, 65.625, 28.219484882418815,
233, 6127, 0, 43.87138893422556, 87.5, 37.62597984322508,
234, 9191, 0, 36.557501904036556, 72.91666666666666, 31.35498320268757,
235, 9191, 0, 43.869002284843866, 87.5, 37.62597984322509,
236, 12255, 0, 38.3843329253366, 76.5625, 32.92273236282196,
237, 12255, 0, 43.86780905752754, 87.5, 37.625979843225096,
238, 3063, 0, 50.146914789422134, 100.0, 43.00111982082866,
239, 6127, 0, 37.60404765790762, 75.0, 32.2508398656215,
240, 6127, 0, 50.13873021054349, 100.0, 43.00111982082866,
241, 9191, 0, 41.78000217604178, 83.33333333333334, 35.83426651735722,
242, 9191, 0, 50.136002611250134, 100.0, 43.00111982082866,
243, 12255, 0, 43.86780905752754, 87.5, 37.62597984322509,
244, 12255, 0, 50.13463892288862, 100.0, 43.00111982082866,
245, 829, 0, 54.041013268998796, 100.0, 46.812957157784744,
246, 1659, 0, 40.50632911392405, 75.0, 35.10971786833856,
247, 1659, 0, 54.0084388185654, 100.0, 46.812957157784744,
