kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"leaky_relu_(8,8,104)",0.968335,0.957142,1.13,0.038079,20,6656
"leaky_relu_(96,8,8)",0.968129,0.944375,1.16,0.052919,20,6144
"leaky_relu_(8064,)",0.967728,0.948661,1.122857,0.044543,20,8064
"leaky_relu_(128,8,8)",0.967004,0.945804,1.135715,0.054628,20,8192
"leaky_relu_(6400,)",0.964946,0.954375,1.045715,0.020152,20,6400
"leaky_relu_(7424,)",0.964652,0.957143,1.041428,0.019769,20,7424
"leaky_relu_(6016,)",0.964589,0.927143,1.11,0.070568,20,6016
"leaky_relu_(8,8,16)",0.963705,0.952857,1.098572,0.031805,20,1024
"leaky_relu_(5248,)",0.96362,0.92991,1.117053,0.067844,20,5248
"leaky_relu_(7808,)",0.963415,0.957143,1.005714,0.01016,20,7808
"leaky_relu_(8192,)",0.963357,0.944375,1.094285,0.043586,20,8192
"leaky_relu_(32,224)",0.962929,0.945803,1.068482,0.028903,20,7168
"leaky_relu_(8,8,80)",0.962036,0.957143,0.99,0.007445,20,5120
"leaky_relu_(5120,)",0.959862,0.928661,1.164286,0.06713,20,5120
"leaky_relu_(4864,)",0.958835,0.930089,1.13,0.059898,20,4864
"leaky_relu_(5632,)",0.955152,0.927143,1.137054,0.062023,20,5632
"leaky_relu_(2304,)",0.953429,0.897054,1.128571,0.089496,20,2304
"leaky_relu_(5760,)",0.953085,0.924197,1.090089,0.051901,20,5760
"leaky_relu_(4480,)",0.952924,0.927232,1.121339,0.050854,20,4480
"leaky_relu_(32,64)",0.951893,0.894375,1.080089,0.07353,20,2048
"leaky_relu_(4992,)",0.947031,0.927143,1.121518,0.055193,20,4992
"leaky_relu_(5376,)",0.946219,0.925804,1.16,0.054308,20,5376
"leaky_relu_(2816,)",0.945058,0.895714,1.114196,0.070555,20,2816
"leaky_relu_(3200,)",0.944629,0.901428,1.07991,0.063505,20,3200
"leaky_relu_(4736,)",0.944223,0.934285,0.995803,0.017073,20,4736
"leaky_relu_(4352,)",0.94337,0.924375,1.018571,0.030922,20,4352
"leaky_relu_(5504,)",0.941433,0.93,1.082857,0.033328,20,5504
"leaky_relu_(4224,)",0.939281,0.929911,1.059911,0.029446,20,4224
"leaky_relu_(3456,)",0.939,0.899911,1.138661,0.073561,20,3456
"leaky_relu_(3584,)",0.937014,0.9,1.122857,0.064165,20,3584
"leaky_relu_(32,128)",0.934692,0.907232,1.135625,0.058747,20,4096
"leaky_relu_(128,32)",0.933656,0.897232,1.081429,0.061652,20,4096
"leaky_relu_(64,32)",0.932264,0.898572,1.088482,0.067197,20,2048
"leaky_relu_(4096,)",0.930714,0.901339,1.068482,0.054937,20,4096
"leaky_relu_(6144,)",0.929942,0.927143,0.934197,0.001687,20,6144
"leaky_relu_(3968,)",0.926946,0.9,1.067232,0.053186,20,3968
"leaky_relu_(3328,)",0.926714,0.89991,1.132768,0.062061,20,3328
"leaky_relu_(2944,)",0.925491,0.902857,1.098572,0.052963,20,2944
"leaky_relu_(96,32)",0.923709,0.902857,1.084285,0.052031,20,3072
"leaky_relu_(3712,)",0.920799,0.902857,1.145714,0.054744,20,3712
"leaky_relu_(32,96)",0.919152,0.904286,1.060089,0.035981,20,3072
"leaky_relu_(32,32)",0.917456,0.902947,1.057054,0.034977,20,1024
"leaky_relu_(2432,)",0.917442,0.902857,1.068572,0.041671,20,2432
"leaky_relu_(3072,)",0.917125,0.897143,1.088572,0.050993,20,3072
"leaky_relu_(3840,)",0.916013,0.902946,1.074285,0.03906,20,3840
"leaky_relu_(1536,)",0.913652,0.885715,1.071517,0.064021,20,1536
"leaky_relu_(2176,)",0.91062,0.895714,1.091428,0.045434,20,2176
"leaky_relu_(2688,)",0.908987,0.904197,0.955714,0.011473,20,2688
"leaky_relu_(2560,)",0.902705,0.897143,0.962768,0.014272,20,2560
"leaky_relu_(1664,)",0.896206,0.874286,1.077143,0.058561,20,1664
"leaky_relu_(1920,)",0.894228,0.874286,1.071429,0.048558,20,1920
"leaky_relu_(1792,)",0.893638,0.874285,1.065714,0.050078,20,1792
"leaky_relu_(1408,)",0.890282,0.884286,0.922857,0.009912,20,1408
"leaky_relu_(896,)",0.88571,0.868572,0.971429,0.032874,20,896
"leaky_relu_(1024,)",0.882991,0.87,1.085625,0.047715,20,1024
"leaky_relu_(640,)",0.882924,0.87,1.069911,0.044084,20,640
"leaky_relu_(1280,)",0.882639,0.877143,0.959911,0.018246,20,1280
"leaky_relu_(768,)",0.881746,0.86866,1.082857,0.047351,20,768
"leaky_relu_(1152,)",0.880728,0.871429,1.022857,0.033528,20,1152
"leaky_relu_(384,)",0.879719,0.868661,1.007054,0.031312,20,384
"leaky_relu_(2048,)",0.876647,0.872857,0.895804,0.004801,20,2048
"leaky_relu_(512,)",0.863861,0.855714,0.872857,0.00727,20,512
"leaky_relu_(128,)",0.86229,0.854285,0.870089,0.007526,20,128
"leaky_relu_(256,)",0.861428,0.845714,1.000089,0.033727,20,256
