kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"parametric_relu_(8,8,32)",0.978272,0.951339,1.177232,0.058338,20,2048
"parametric_relu_(5376,)",0.978063,0.922947,1.144197,0.074514,20,5376
"parametric_relu_(8,8,56)",0.977656,0.954375,1.188661,0.059783,20,3584
"parametric_relu_(8,8,40)",0.977563,0.945714,1.178482,0.06979,20,2560
"parametric_relu_(7808,)",0.977067,0.948482,1.132768,0.056022,20,7808
"parametric_relu_(6016,)",0.976558,0.931518,1.185714,0.077763,20,6016
"parametric_relu_(8,104,8)",0.976545,0.952768,1.187054,0.060716,20,6656
"parametric_relu_(8,8,88)",0.976005,0.954285,1.167233,0.054302,20,5632
"parametric_relu_(48,8,8)",0.975826,0.958571,1.135714,0.042761,20,3072
"parametric_relu_(224,32)",0.975308,0.948482,1.145714,0.057722,20,7168
"parametric_relu_(8,24,8)",0.975268,0.954285,1.14,0.055856,20,1536
"parametric_relu_(120,8,8)",0.975067,0.955714,1.130089,0.046581,20,7680
"parametric_relu_(160,32)",0.974643,0.948571,1.15,0.058996,20,5120
"parametric_relu_(7040,)",0.974486,0.957054,1.074286,0.035541,20,7040
"parametric_relu_(4352,)",0.97429,0.930089,1.142857,0.071677,20,4352
"parametric_relu_(192,32)",0.974,0.95009,1.180089,0.057621,20,6144
"parametric_relu_(8,8,16)",0.97396,0.952857,1.131428,0.047785,20,1024
"parametric_relu_(8,8,104)",0.973844,0.954285,1.231429,0.062281,20,6656
"parametric_relu_(4480,)",0.973563,0.927143,1.13,0.069076,20,4480
"parametric_relu_(256,32)",0.973348,0.945714,1.124286,0.053802,20,8192
"parametric_relu_(64,64)",0.973192,0.951428,1.145715,0.052069,20,4096
"parametric_relu_(7424,)",0.972786,0.951339,1.172767,0.05493,20,7424
"parametric_relu_(5504,)",0.972572,0.931429,1.131518,0.065181,20,5504
"parametric_relu_(3968,)",0.969272,0.902946,1.112947,0.085628,20,3968
"parametric_relu_(8,8,96)",0.968013,0.955715,1.135714,0.039519,20,6144
"parametric_relu_(8064,)",0.966062,0.948571,1.148482,0.046192,20,8064
"parametric_relu_(32,192)",0.965768,0.945714,1.137143,0.049012,20,6144
"parametric_relu_(6400,)",0.964513,0.951518,1.068661,0.030132,20,6400
