kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"selu_(8,8,64)",0.975062,0.964286,1.115625,0.033138,20,4096
"selu_(6016,)",0.973696,0.942857,1.162857,0.065267,20,6016
"selu_(32,64)",0.973348,0.907142,1.14,0.0921,20,2048
"selu_(32,160)",0.973147,0.954286,1.092857,0.039579,20,5120
"selu_(48,8,8)",0.973143,0.967142,1.072857,0.023484,20,3072
"selu_(32,8,8)",0.971357,0.965804,1.007143,0.008719,20,2048
"selu_(96,64)",0.970973,0.962768,1.081518,0.026052,20,6144
"selu_(8,8,112)",0.968915,0.962857,1.027053,0.013845,20,7168
"selu_(5632,)",0.967862,0.942857,1.094285,0.053961,20,5632
"selu_(5248,)",0.967768,0.937232,1.132768,0.055593,20,5248
"selu_(5120,)",0.967714,0.945714,1.162768,0.05726,20,5120
"selu_(6144,)",0.965848,0.941339,1.11991,0.05451,20,6144
"selu_(4352,)",0.965205,0.945803,1.134197,0.048349,20,4352
"selu_(4992,)",0.964362,0.944375,1.158572,0.052578,20,4992
"selu_(5760,)",0.962147,0.942857,1.115715,0.046069,20,5760
"selu_(5504,)",0.960862,0.941518,1.14009,0.05235,20,5504
"selu_(4224,)",0.960058,0.944196,1.114375,0.039751,20,4224
"selu_(3200,)",0.955491,0.912857,1.162857,0.083855,20,3200
"selu_(3072,)",0.947987,0.908571,1.077142,0.063101,20,3072
"selu_(3840,)",0.944929,0.911518,1.15,0.070247,20,3840
"selu_(2304,)",0.941232,0.914286,1.150089,0.060628,20,2304
"selu_(96,32)",0.940643,0.91,1.074375,0.055646,20,3072
"selu_(2560,)",0.939567,0.908571,1.148572,0.072157,20,2560
"selu_(2816,)",0.938701,0.907143,1.111429,0.070199,20,2816
"selu_(2688,)",0.938687,0.915625,1.105714,0.050765,20,2688
"selu_(32,32)",0.938022,0.912946,1.154375,0.068128,20,1024
"selu_(1280,)",0.937223,0.898571,1.097232,0.062871,20,1280
"selu_(3328,)",0.937067,0.907143,1.117143,0.063338,20,3328
"selu_(3712,)",0.933362,0.905715,1.094286,0.059783,20,3712
"selu_(3968,)",0.932929,0.908661,1.111429,0.054531,20,3968
