LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
165, 18395, 0, 62.625713509105736, 100.0, 55.70060922541342,
166, 21461, 0, 62.625227156236896, 100.0, 55.70060922541342,
167, 24527, 0, 62.62486239654259, 100.0, 55.70060922541343,
168, 3449, 0, 66.80197158596695, 100.0, 60.1409553641347,
169, 6899, 0, 66.79228873749818, 100.0, 60.1409553641347,
170, 10349, 0, 66.78906174509615, 100.0, 60.1409553641347,
171, 13799, 0, 66.78744836582361, 100.0, 60.140955364134705,
172, 17249, 0, 66.78648037567395, 100.0, 60.1409553641347,
173, 20699, 0, 66.78583506449587, 100.0, 60.14095536413468,
174, 24149, 0, 66.78537413557497, 100.0, 60.14095536413468,
175, 27599, 0, 66.78502844305953, 100.0, 60.140955364134676,
176, 3833, 0, 70.12783720323506, 100.0, 63.77224199288256,
177, 7667, 0, 70.11869049171776, 100.0, 63.77224199288256,
178, 11501, 0, 70.11564211807669, 100.0, 63.77224199288256,
179, 15335, 0, 70.11411803064884, 100.0, 63.77224199288257,
180, 19169, 0, 70.11320360999531, 100.0, 63.772241992882584,
181, 23003, 0, 70.11259400947702, 100.0, 63.772241992882584,
182, 26837, 0, 70.11215858702538, 100.0, 63.772241992882584,
183, 30671, 0, 70.11183202373577, 100.0, 63.77224199288259,
184, 4217, 0, 72.84799620583352, 100.0, 66.79712981082844,
185, 8435, 0, 72.83935981031416, 100.0, 66.79712981082844,
186, 12653, 0, 72.83648146684581, 100.0, 66.79712981082844,
187, 16871, 0, 72.8350423804161, 100.0, 66.79712981082844,
188, 21089, 0, 72.83417895585376, 100.0, 66.79712981082844,
189, 25307, 0, 72.83360335085155, 100.0, 66.79712981082844,
190, 29525, 0, 72.83319220999154, 100.0, 66.79712981082844,
191, 33743, 0, 72.83288385739264, 100.0, 66.79712981082844,
192, 2039, 0, 25.110348209906817, 100.0, 20.09419152276295,
193, 4079, 0, 25.10419220397156, 100.0, 20.09419152276295,
194, 6119, 0, 25.102140872691617, 100.0, 20.09419152276295,
195, 8159, 0, 25.101115332761367, 100.0, 20.09419152276295,
196, 10199, 0, 25.100500049024415, 100.0, 20.094191522762955,
197, 12239, 0, 25.10008987662391, 100.0, 20.094191522762962,
198, 14279, 0, 25.099796904545137, 100.0, 20.094191522762966,
199, 16319, 0, 25.099577179974265, 100.0, 20.09419152276297,
200, 2551, 0, 40.14112112896903, 100.0, 33.464052287581694,
201, 5103, 0, 40.13325494806976, 100.0, 33.4640522875817,
202, 7655, 0, 40.130633572828216, 100.0, 33.46405228758171,
203, 10207, 0, 40.129323013618105, 100.0, 33.464052287581694,
204, 12759, 0, 40.12853671917862, 100.0, 33.464052287581694,
205, 15311, 0, 40.128012540003915, 100.0, 33.464052287581694,
206, 17863, 0, 40.12763813469182, 100.0, 33.4640522875817,
207, 20415, 0, 40.12735733529268, 100.0, 33.46405228758171,
208, 3063, 0, 50.146914789422134, 100.0, 43.00111982082866,
209, 6127, 0, 50.13873021054349, 100.0, 43.00111982082866,
210, 9191, 0, 50.136002611250134, 100.0, 43.00111982082866,
211, 12255, 0, 50.13463892288862, 100.0, 43.00111982082866,
212, 15319, 0, 50.13382074547947, 100.0, 43.00111982082867,
213, 18383, 0, 50.13327530870913, 100.0, 43.001119820828684,
214, 21447, 0, 50.132885718282274, 100.0, 43.00111982082869,
215, 24511, 0, 50.132593529435766, 100.0, 43.0011198208287,
216, 3575, 0, 57.28671328671329, 100.0, 50.146914789422134,
217, 7151, 0, 57.27870227940148, 100.0, 50.146914789422134,
218, 10727, 0, 57.27603244150275, 100.0, 50.146914789422134,
219, 14303, 0, 57.27469761588478, 100.0, 50.146914789422134,
220, 17879, 0, 57.27389675037754, 100.0, 50.146914789422134,
221, 21455, 0, 57.27336285248194, 100.0, 50.146914789422134,
222, 25031, 0, 57.27298150293636, 100.0, 50.146914789422134,
223, 28607, 0, 57.27269549410983, 100.0, 50.146914789422134,
224, 4087, 0, 62.63763151455836, 100.0, 55.7006092254134,
225, 8175, 0, 62.62996941896024, 100.0, 55.7006092254134,
226, 12263, 0, 62.62741580363696, 100.0, 55.70060922541341,
227, 16351, 0, 62.62613907406275, 100.0, 55.70060922541342,
228, 20439, 0, 62.625373061304366, 100.0, 55.70060922541342,
229, 24527, 0, 62.62486239654259, 100.0, 55.70060922541343,
230, 28615, 0, 62.62449764109733, 100.0, 55.70060922541343,
231, 32703, 0, 62.624224077301776, 100.0, 55.70060922541343,
232, 4599, 0, 66.79712981082844, 100.0, 60.1409553641347,
233, 9199, 0, 66.78986846396347, 100.0, 60.1409553641347,
234, 13799, 0, 66.78744836582361, 100.0, 60.140955364134705,
235, 18399, 0, 66.78623838252079, 100.0, 60.1409553641347,
236, 22999, 0, 66.7855124135832, 100.0, 60.14095536413468,
237, 27599, 0, 66.78502844305953, 100.0, 60.140955364134676,
238, 32199, 0, 66.7846827541228, 100.0, 60.140955364134676,
239, 36799, 0, 66.78442348976874, 100.0, 60.140955364134676,
240, 5111, 0, 70.12326354920759, 100.0, 63.77224199288256,
241, 10223, 0, 70.11640418663798, 100.0, 63.77224199288256,
242, 15335, 0, 70.11411803064884, 100.0, 63.77224199288257,
243, 20447, 0, 70.1129750085587, 100.0, 63.772241992882584,
244, 25559, 0, 70.11228921319301, 100.0, 63.772241992882584,
245, 30671, 0, 70.11183202373577, 100.0, 63.77224199288259,
246, 35783, 0, 70.11150546348824, 100.0, 63.772241992882584,
247, 40895, 0, 70.11126054529893, 100.0, 63.77224199288256,
248, 5623, 0, 72.84367775208963, 100.0, 66.79712981082844,
249, 11247, 0, 72.83720103138614, 100.0, 66.79712981082844,
250, 16871, 0, 72.8350423804161, 100.0, 66.79712981082844,
251, 22495, 0, 72.83396310291175, 100.0, 66.79712981082844,
252, 28119, 0, 72.83331555176215, 100.0, 66.79712981082844,
253, 33743, 0, 72.83288385739264, 100.0, 66.79712981082844,
254, 39367, 0, 72.83257550740468, 100.0, 66.79712981082844,
255, 44991, 0, 72.8323442466271, 100.0, 66.79712981082844,
256, 2549, 0, 25.107885445272657, 100.0, 20.094191522762955,
257, 5099, 0, 25.102961364973524, 100.0, 20.094191522762955,
258, 7649, 0, 25.101320434043664, 100.0, 20.09419152276295,
259, 10199, 0, 25.100500049024415, 100.0, 20.094191522762955,
260, 12749, 0, 25.10000784375245, 100.0, 20.094191522762962,
261, 15299, 0, 25.099679717628604, 100.0, 20.094191522762966,
262, 17849, 0, 25.09944534707827, 100.0, 20.094191522762973,
263, 20399, 0, 25.099269572037844, 100.0, 20.094191522762973,
264, 3189, 0, 40.13797428661022, 100.0, 33.464052287581694,
265, 6379, 0, 40.13168208183101, 100.0, 33.4640522875817,
266, 9569, 0, 40.129585118612184, 100.0, 33.464052287581694,
267, 12759, 0, 40.12853671917862, 100.0, 33.464052287581694,
268, 15949, 0, 40.12790770581228, 100.0, 33.464052287581694,
269, 19139, 0, 40.127488374523224, 100.0, 33.4640522875817,
270, 22329, 0, 40.12718885753952, 100.0, 33.464052287581715,
271, 25519, 0, 40.126964222736, 100.0, 33.46405228758172,
272, 3829, 0, 50.1436406372421, 100.0, 43.00111982082867,
273, 7659, 0, 50.13709361535449, 100.0, 43.00111982082867,
274, 11489, 0, 50.134911654626166, 100.0, 43.00111982082866,
275, 15319, 0, 50.13382074547947, 100.0, 43.00111982082867,
276, 19149, 0, 50.13316622277926, 100.0, 43.001119820828684,
277, 22979, 0, 50.13272988380695, 100.0, 43.00111982082869,
278, 26809, 0, 50.13241821776269, 100.0, 43.001119820828706,
279, 30639, 0, 50.13218447077254, 100.0, 43.001119820828706,
280, 4469, 0, 57.283508614902665, 100.0, 50.146914789422134,
281, 8939, 0, 57.277100346794946, 100.0, 50.146914789422134,
282, 13409, 0, 57.274964576031024, 100.0, 50.146914789422134,
283, 17879, 0, 57.27389675037754, 100.0, 50.146914789422134,
284, 22349, 0, 57.273256074097276, 100.0, 50.146914789422134,
285, 26819, 0, 57.27282896454007, 100.0, 50.146914789422134,
286, 31289, 0, 57.27252389018505, 100.0, 50.14691478942213,
287, 35759, 0, 57.27229508655164, 100.0, 50.146914789422105,
