kernel_name,dur(us)
matmul_linear_452,2.3399910999999998
matmul_linear_453,2.4664198
matmul_linear_454,2.3292948000000004
matmul_linear_455,2.3377144
matmul_linear_456,2.3404556
matmul_linear_457,2.3105624000000002
matmul_linear_458,2.3941518
matmul_linear_459,2.3664465
matmul_linear_460,2.3731341
matmul_linear_461,2.38
matmul_linear_462,2.4012503
matmul_linear_463,2.3664195999999995
matmul_linear_464,2.3174199
matmul_linear_465,2.3406965
matmul_linear_466,2.3982678
matmul_linear_467,2.3975625
matmul_linear_468,2.3802855999999997
matmul_linear_469,2.4037232
matmul_linear_470,2.4095806
matmul_linear_471,2.3851697
matmul_linear_472,2.4097321
matmul_linear_473,2.3804198
matmul_linear_474,2.5342768999999996
matmul_linear_475,2.420009
matmul_linear_476,2.3875892999999997
matmul_linear_477,2.4114282000000005
matmul_linear_478,2.5239465
matmul_linear_479,2.4145626
matmul_linear_480,2.3853929999999997
matmul_linear_481,2.3730000999999996
matmul_linear_482,2.4453124
matmul_linear_483,2.4417497999999997
matmul_linear_484,2.4975801
matmul_linear_485,2.4257322
matmul_linear_486,2.4208571
matmul_linear_487,2.378741
matmul_linear_488,2.4012857999999997
matmul_linear_489,2.4348661
matmul_linear_490,2.4294375
matmul_linear_491,2.5495894
matmul_linear_492,2.4677230000000003
matmul_linear_493,2.4487232
matmul_linear_494,2.3997052999999995
matmul_linear_495,2.4725802999999997
matmul_linear_496,2.4758749
matmul_linear_497,2.4505624999999998
matmul_linear_498,1.7058394
matmul_linear_499,1.7608305000000002
matmul_linear_500,1.7579820000000002
matmul_linear_501,1.7679912000000002
matmul_linear_502,1.7640000999999998
matmul_linear_503,1.8442946
matmul_linear_504,1.8309911999999997
matmul_linear_505,1.8197323000000005
matmul_linear_506,1.8314466000000003
matmul_linear_507,1.8630267
matmul_linear_508,1.8344197999999998
matmul_linear_509,1.8692944
matmul_linear_510,1.9188572000000004
matmul_linear_511,2.0221430000000002
matmul_linear_512,1.9034288
matmul_linear_513,1.9388573
matmul_linear_514,1.9069911999999998
matmul_linear_515,1.9528482000000005
matmul_linear_516,1.9648929
matmul_linear_517,1.9922857999999999
matmul_linear_518,1.9682769999999998
matmul_linear_519,2.0983925999999995
matmul_linear_520,2.0468481
matmul_linear_521,2.0414464
matmul_linear_522,2.0444018
matmul_linear_523,2.1631609999999997
matmul_linear_524,2.0832945
matmul_linear_525,2.1030091000000004
matmul_linear_526,2.0908303999999998
matmul_linear_527,2.2292857
matmul_linear_528,2.1832948
matmul_linear_529,2.1402945000000004
matmul_linear_530,2.1712857
matmul_linear_531,2.2155715000000002
matmul_linear_532,2.189152
matmul_linear_533,2.2801429000000004
matmul_linear_534,2.2355714
matmul_linear_535,2.3671429
matmul_linear_536,2.3005805
matmul_linear_537,2.2559820999999998
matmul_linear_538,2.2650177
matmul_linear_539,2.3741785
matmul_linear_540,2.4548572
matmul_linear_541,2.3263124
matmul_linear_542,2.3115805
matmul_linear_543,2.4769822
matmul_linear_544,2.4075266999999996
matmul_linear_545,2.391902
matmul_linear_546,2.3894287
matmul_linear_547,2.4928394999999997
