LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
291, 10727, 0, 50.116528386314904, 87.5, 43.87855044074438,
292, 14303, 0, 43.850940362161786, 76.5625, 38.39373163565132,
293, 14303, 0, 50.11536041389918, 87.5, 43.87855044074438,
294, 2039, 0, 25.110348209906817, 100.0, 20.09419152276295,
295, 4079, 0, 18.82814415297867, 75.0, 15.070643642072215,
296, 4079, 0, 25.10419220397156, 100.0, 20.09419152276295,
297, 6119, 0, 20.918450727243012, 83.33333333333334, 16.74515960230246,
298, 6119, 0, 25.102140872691617, 100.0, 20.09419152276295,
299, 8159, 0, 21.963475916166196, 87.5, 17.582417582417587,
300, 8159, 0, 25.101115332761367, 100.0, 20.09419152276295,
301, 2295, 0, 33.4640522875817, 100.0, 27.38944365192582,
302, 4591, 0, 25.09257242430843, 75.0, 20.542082738944366,
303, 4591, 0, 33.45676323241124, 100.0, 27.38944365192582,
304, 6887, 0, 27.87861187745027, 83.33333333333334, 22.824536376604854,
305, 6887, 0, 33.45433425294032, 100.0, 27.389443651925827,
306, 9183, 0, 29.271479908526626, 87.5, 23.9657631954351,
307, 9183, 0, 33.453119895459, 100.0, 27.389443651925827,
308, 2551, 0, 40.14112112896903, 100.0, 33.464052287581694,
309, 5103, 0, 30.09994121105232, 75.0, 25.098039215686274,
310, 5103, 0, 40.13325494806976, 100.0, 33.4640522875817,
311, 7655, 0, 33.442194644023516, 83.33333333333334, 27.886710239651418,
312, 7655, 0, 40.130633572828216, 100.0, 33.46405228758171,
313, 10207, 0, 35.113157636915844, 87.5, 29.28104575163399,
314, 10207, 0, 40.129323013618105, 100.0, 33.464052287581694,
315, 2807, 0, 45.60028500178126, 100.0, 38.600723763570564,
316, 5615, 0, 34.19412288512912, 75.0, 28.950542822677928,
317, 5615, 0, 45.59216384683882, 100.0, 38.600723763570564,
318, 8423, 0, 37.99121453163956, 83.33333333333334, 32.16726980297547,
319, 8423, 0, 45.58945743796747, 100.0, 38.600723763570564,
320, 11231, 0, 39.88959130976761, 87.5, 33.77563329312425,
321, 11231, 0, 45.588104354020125, 100.0, 38.60072376357057,
322, 3063, 0, 50.146914789422134, 100.0, 43.00111982082866,
323, 6127, 0, 37.60404765790762, 75.0, 32.2508398656215,
324, 6127, 0, 50.13873021054349, 100.0, 43.00111982082866,
325, 9191, 0, 41.78000217604178, 83.33333333333334, 35.83426651735722,
326, 9191, 0, 50.136002611250134, 100.0, 43.00111982082866,
327, 12255, 0, 43.86780905752754, 87.5, 37.62597984322509,
328, 12255, 0, 50.13463892288862, 100.0, 43.00111982082866,
329, 3319, 0, 53.99216631515517, 100.0, 46.812957157784744,
330, 6639, 0, 40.48802530501582, 75.0, 35.10971786833856,
331, 6639, 0, 53.98403374002109, 100.0, 46.812957157784744,
332, 9959, 0, 44.98443618837233, 83.33333333333334, 39.010797631487286,
333, 9959, 0, 53.98132342604679, 100.0, 46.812957157784744,
334, 13279, 0, 47.23247232472325, 87.5, 40.96133751306165,
335, 13279, 0, 53.979968371112285, 100.0, 46.812957157784744,
336, 3575, 0, 57.28671328671329, 100.0, 50.146914789422134,
337, 7151, 0, 42.95902670955111, 75.0, 37.610186092066606,
338, 7151, 0, 57.27870227940148, 100.0, 50.146914789422134,
339, 10727, 0, 47.730027034585625, 83.33333333333334, 41.78909565785178,
340, 10727, 0, 57.27603244150275, 100.0, 50.146914789422134,
341, 14303, 0, 50.11536041389918, 87.5, 43.87855044074438,
342, 14303, 0, 57.27469761588478, 100.0, 50.146914789422134,
