# Linear Regression Analysis Results
# Model: avg_duration_us = 0.000020 * dim_0 + 0.892433
# R-squared: 0.8463
# p-value: 2.83e-105
# RMSE: 0.019877
# Sample size: 256
#
dim_0,avg_duration_us_actual,avg_duration_us_predicted,residuals,abs_residuals
512,0.905781,0.9025303704473279,0.0032506295526720796,0.0032506295526720796
736,0.905518,0.906947892570883,-0.0014298925708829957,0.0014298925708829957
1408,0.905295,0.9202004589415486,-0.0149054589415486,0.0149054589415486
1312,0.90317,0.9183072351743106,-0.015137235174310537,0.015137235174310537
320,0.901018,0.898743922912852,0.0022740770871479965,0.0022740770871479965
2016,0.899857,0.9321908761340554,-0.03233387613405536,0.03233387613405536
448,0.898915,0.9012682212691693,-0.002353221269169259,0.002353221269169259
1888,0.898004,0.9296665777777382,-0.03166257777773818,0.03166257777773818
1920,0.897487,0.9302976523668175,-0.03281065236681746,0.03281065236681746
864,0.894768,0.9094721909272002,-0.014704190927200211,0.014704190927200211
576,0.891098,0.9037925196254865,-0.012694519625486511,0.012694519625486511
1024,0.88508,0.9126275638725968,-0.027547563872596825,0.027547563872596825
288,0.883228,0.8981128483237727,-0.014884848323772681,0.014884848323772681
480,0.882558,0.9018992958582486,-0.01934129585824862,0.01934129585824862
384,0.876585,0.9000060720910107,-0.02342107209101074,0.02342107209101074
416,0.874487,0.90063714668009,-0.02615014668008997,0.02615014668008997
96,0.872424,0.8943264007892968,-0.02190240078929684,0.02190240078929684
64,0.866786,0.8936953262002175,-0.026909326200217576,0.026909326200217576
192,0.865129,0.8962196245565348,-0.031090624556534774,0.031090624556534774
32,0.864371,0.8930642516111382,-0.028693251611138226,0.028693251611138226
224,0.862223,0.8968506991456141,-0.034627699145614144,0.034627699145614144
160,0.855009,0.8955885499674555,-0.0405795499674555,0.0405795499674555
256,0.851875,0.8974817737346934,-0.04560677373469335,0.04560677373469335
128,0.851728,0.8949574753783762,-0.04322947537837618,0.04322947537837618
